"Interval start","All Packets"
10583.5,1
10584,0
10584.5,0
10585,0
10585.5,1
10586,1
10586.5,0
10587,0
10587.5,1
10588,0
10588.5,0
10589,0
10589.5,0
10590,0
10590.5,1
10591,0
10591.5,0
10592,0
10592.5,0
10593,0
10593.5,0
10594,0
10594.5,0
10595,0
10595.5,0
10596,0
10596.5,0
10597,0
10597.5,0
10598,0
10598.5,0
10599,1
10599.5,0
10600,3
10600.5,2
10601,2
10601.5,3
10602,2
10602.5,0
10603,2
10603.5,0
10604,1
10604.5,0
10605,0
10605.5,0
10606,0
10606.5,1
10607,0
10607.5,1
10608,0
10608.5,0
10609,1
10609.5,9
10610,8
10610.5,9
10611,10
10611.5,9
10612,8
10612.5,9
10613,9
10613.5,9
10614,8
10614.5,9
10615,9
10615.5,9
10616,8
10616.5,8
10617,8
10617.5,9
10618,9
10618.5,7
10619,9
10619.5,9
10620,8
10620.5,9
10621,8
10621.5,9
10622,9
10622.5,8
10623,9
10623.5,8
10624,8
10624.5,9
10625,8
10625.5,9
10626,8
10626.5,10
10627,8
10627.5,9
10628,8
10628.5,10
10629,8
10629.5,10
10630,9
10630.5,9
10631,8
10631.5,11
10632,10
10632.5,8
10633,9
10633.5,9
10634,8
10634.5,9
10635,9
10635.5,8
10636,9
10636.5,8
10637,9
10637.5,8
10638,9
10638.5,9
10639,9
10639.5,9
10640,9
10640.5,9
10641,9
10641.5,9
10642,8
10642.5,9
10643,9
10643.5,8
10644,9
10644.5,9
10645,9
10645.5,9
10646,9
10646.5,9
10647,9
10647.5,9
10648,8
10648.5,9
10649,10
10649.5,8
10650,9
10650.5,8
10651,9
10651.5,9
10652,8
10652.5,8
10653,9
10653.5,9
10654,8
10654.5,9
10655,9
10655.5,10
10656,8
10656.5,9
10657,8
10657.5,9
10658,9
10658.5,9
10659,8
10659.5,9
10660,9
10660.5,9
10661,8
10661.5,9
10662,8
10662.5,9
10663,8
10663.5,8
10664,9
10664.5,8
10665,9
10665.5,10
10666,8
10666.5,10
10667,8
10667.5,9
10668,9
10668.5,9
10669,8
10669.5,9
10670,9
10670.5,8
10671,9
10671.5,8
10672,9
10672.5,8
10673,9
10673.5,9
10674,9
10674.5,9
10675,9
10675.5,14
10676,11
10676.5,8
10677,10
10677.5,9
10678,8
10678.5,9
10679,9
10679.5,10
10680,8
10680.5,9
10681,9
10681.5,9
10682,8
10682.5,9
10683,9
10683.5,9
10684,9
10684.5,9
10685,8
10685.5,10
10686,9
10686.5,8
10687,9
10687.5,8
10688,8
10688.5,10
10689,8
10689.5,9
10690,8
10690.5,9
10691,9
10691.5,9
10692,8
10692.5,9
10693,9
10693.5,9
10694,8
10694.5,9
10695,8
10695.5,9
10696,9
10696.5,8
10697,9
10697.5,9
10698,9
10698.5,8
10699,9
10699.5,8
10700,9
10700.5,8
10701,9
10701.5,8
10702,9
10702.5,9
10703,9
10703.5,11
10704,8
10704.5,9
10705,10
10705.5,9
10706,9
10706.5,9
10707,9
10707.5,8
10708,9
10708.5,8
10709,8
10709.5,9
10710,9
10710.5,9
10711,9
10711.5,9
10712,9
10712.5,9
10713,9
10713.5,8
10714,9
10714.5,10
10715,8
10715.5,9
10716,8
10716.5,9
10717,9
10717.5,8
10718,9
10718.5,8
10719,9
10719.5,9
10720,9
10720.5,8
10721,10
10721.5,8
10722,9
10722.5,8
10723,9
10723.5,9
10724,8
10724.5,9
10725,11
10725.5,15
10726,27
10726.5,9
10727,13
10727.5,10
10728,11
10728.5,8
10729,8
10729.5,7
10730,8
10730.5,9
10731,8
10731.5,8
10732,9
10732.5,9
10733,8
10733.5,9
10734,9
10734.5,8
10735,9
10735.5,8
10736,9
10736.5,9
10737,8
10737.5,9
10738,9
10738.5,8
10739,8
10739.5,9
10740,10
10740.5,8
10741,9
10741.5,8
10742,9
10742.5,8
10743,8
10743.5,9
10744,8
10744.5,9
10745,10
10745.5,8
10746,10
10746.5,9
10747,9
10747.5,8
10748,9
10748.5,10
10749,8
10749.5,9
10750,9
10750.5,9
10751,9
10751.5,9
10752,8
10752.5,9
10753,9
10753.5,8
10754,9
10754.5,9
10755,9
10755.5,8
10756,9
10756.5,9
10757,9
10757.5,10
10758,8
10758.5,8
10759,9
10759.5,9
10760,7
10760.5,9
10761,9
10761.5,9
10762,8
10762.5,9
10763,9
10763.5,8
10764,9
10764.5,9
10765,10
10765.5,8
10766,10
10766.5,9
10767,9
10767.5,9
10768,9
10768.5,9
10769,8
10769.5,9
10770,8
10770.5,9
10771,8
10771.5,9
10772,8
10772.5,9
10773,9
10773.5,9
10774,8
10774.5,9
10775,8
10775.5,10
10776,8
10776.5,11
10777,9
10777.5,9
10778,8
10778.5,8
10779,8
10779.5,9
10780,9
10780.5,9
10781,8
10781.5,9
10782,9
10782.5,8
10783,9
10783.5,9
10784,8
10784.5,9
10785,9
10785.5,10
10786,9
10786.5,8
10787,9
10787.5,8
10788,9
10788.5,9
10789,8
10789.5,9
10790,9
10790.5,8
10791,9
10791.5,9
10792,8
10792.5,9
10793,9
10793.5,8
10794,8
10794.5,9
10795,8
10795.5,8
10796,10
10796.5,8
10797,9
10797.5,17
10798,13
10798.5,9
10799,8
10799.5,10
10800,9
10800.5,9
10801,10
10801.5,9
10802,9
10802.5,9
10803,9
10803.5,9
10804,8
10804.5,9
10805,9
10805.5,9
10806,10
10806.5,9
10807,8
10807.5,9
10808,8
10808.5,9
10809,8
10809.5,9
10810,9
10810.5,8
10811,9
10811.5,8
10812,9
10812.5,8
10813,9
10813.5,10
10814,8
10814.5,9
10815,9
10815.5,9
10816,8
10816.5,9
10817,8
10817.5,9
10818,9
10818.5,9
10819,8
10819.5,9
10820,8
10820.5,9
10821,8
10821.5,9
10822,10
10822.5,9
10823,8
10823.5,10
10824,9
10824.5,9
10825,10
10825.5,9
10826,10
10826.5,8
10827,9
10827.5,9
10828,8
10828.5,9
10829,9
10829.5,8
10830,9
10830.5,9
10831,10
10831.5,8
10832,9
10832.5,8
10833,9
10833.5,8
10834,9
10834.5,8
10835,9
10835.5,8
10836,9
10836.5,8
10837,9
10837.5,9
10838,8
10838.5,9
10839,9
10839.5,10
10840,8
10840.5,9
10841,9
10841.5,9
10842,9
10842.5,8
10843,9
10843.5,8
10844,9
10844.5,8
10845,9
10845.5,9
10846,8
10846.5,10
10847,8
10847.5,10
10848,8
10848.5,10
10849,9
10849.5,5
10850,8
10850.5,9
10851,8
10851.5,10
10852,9
10852.5,9
10853,8
10853.5,9
10854,9
10854.5,8
10855,9
10855.5,9
10856,8
10856.5,9
10857,8
10857.5,10
10858,8
10858.5,9
10859,9
10859.5,10
10860,8
10860.5,8
10861,9
10861.5,9
10862,9
10862.5,9
10863,10
10863.5,9
10864,8
10864.5,8
10865,9
10865.5,9
10866,8
10866.5,10
10867,9
10867.5,9
10868,8
10868.5,9
10869,8
10869.5,10
10870,9
10870.5,9
10871,9
10871.5,9
10872,9
10872.5,10
10873,8
10873.5,9
10874,7
10874.5,9
10875,8
10875.5,9
10876,8
10876.5,9
10877,8
10877.5,9
10878,8
10878.5,9
10879,9
10879.5,8
10880,9
10880.5,8
10881,9
10881.5,9
10882,8
10882.5,9
10883,10
10883.5,9
10884,9
10884.5,8
10885,10
10885.5,9
10886,10
10886.5,9
10887,9
10887.5,9
10888,9
10888.5,9
10889,8
10889.5,9
10890,8
10890.5,9
10891,8
10891.5,9
10892,9
10892.5,9
10893,9
10893.5,8
10894,9
10894.5,9
10895,8
10895.5,10
10896,8
10896.5,9
10897,8
10897.5,9
10898,9
10898.5,9
10899,8
10899.5,9
10900,9
10900.5,9
10901,9
10901.5,9
10902,8
10902.5,9
10903,9
10903.5,8
10904,9
10904.5,8
10905,9
10905.5,10
10906,9
10906.5,8
10907,9
10907.5,9
10908,9
10908.5,8
10909,9
10909.5,9
10910,9
10910.5,9
10911,7
10911.5,7
10912,7
10912.5,9
10913,8
10913.5,9
10914,10
10914.5,9
10915,8
10915.5,9
10916,9
10916.5,8
10917,9
10917.5,8
10918,8
10918.5,10
10919,8
10919.5,10
10920,8
10920.5,9
10921,9
10921.5,9
10922,8
10922.5,9
10923,9
10923.5,9
10924,8
10924.5,9
10925,7
10925.5,10
10926,9
10926.5,9
10927,8
10927.5,9
10928,8
10928.5,9
10929,8
10929.5,9
10930,10
10930.5,8
10931,8
10931.5,9
10932,8
10932.5,9
10933,8
10933.5,9
10934,9
10934.5,8
10935,9
10935.5,9
10936,8
10936.5,9
10937,8
10937.5,9
10938,9
10938.5,8
10939,10
10939.5,9
10940,9
10940.5,9
10941,8
10941.5,9
10942,8
10942.5,9
10943,9
10943.5,9
10944,9
10944.5,9
10945,9
10945.5,10
10946,9
10946.5,9
10947,9
10947.5,9
10948,9
10948.5,9
10949,8
10949.5,9
10950,9
10950.5,10
10951,8
10951.5,8
10952,9
10952.5,9
10953,9
10953.5,8
10954,9
10954.5,9
10955,9
10955.5,13
10956,10
10956.5,9
10957,9
10957.5,10
10958,8
10958.5,9
10959,9
10959.5,9
10960,9
10960.5,9
10961,9
10961.5,8
10962,9
10962.5,9
10963,9
10963.5,9
10964,8
10964.5,9
10965,8
10965.5,9
10966,10
10966.5,8
10967,10
10967.5,10
10968,9
10968.5,9
10969,9
10969.5,7
10970,8
10970.5,8
10971,9
10971.5,8
10972,9
10972.5,9
10973,8
10973.5,8
10974,9
10974.5,9
10975,8
10975.5,10
10976,9
10976.5,8
10977,10
10977.5,9
10978,9
10978.5,8
10979,9
10979.5,9
10980,9
10980.5,9
10981,9
10981.5,10
10982,19
10982.5,11
10983,10
10983.5,10
10984,8
10984.5,9
10985,9
10985.5,10
10986,10
10986.5,9
10987,8
10987.5,9
10988,8
10988.5,10
10989,8
10989.5,9
10990,9
10990.5,8
10991,9
10991.5,9
10992,8
10992.5,9
10993,9
10993.5,8
10994,9
10994.5,9
10995,8
10995.5,9
10996,8
10996.5,9
10997,10
10997.5,10
10998,8
10998.5,9
10999,8
10999.5,9
11000,8
11000.5,9
11001,9
11001.5,9
11002,8
11002.5,9
11003,9
11003.5,8
11004,10
11004.5,9
11005,10
11005.5,9
11006,11
11006.5,8
11007,9
11007.5,8
11008,9
11008.5,9
11009,8
11009.5,9
11010,8
11010.5,9
11011,8
11011.5,9
11012,8
11012.5,9
11013,9
11013.5,9
11014,8
11014.5,10
11015,9
11015.5,9
11016,8
11016.5,8
11017,9
11017.5,10
11018,8
11018.5,9
11019,8
11019.5,9
11020,9
11020.5,8
11021,9
11021.5,9
11022,8
11022.5,9
11023,9
11023.5,10
11024,8
11024.5,8
11025,9
11025.5,9
11026,10
11026.5,9
11027,9
11027.5,8
11028,9
11028.5,8
11029,9
11029.5,10
11030,8
11030.5,9
11031,9
11031.5,9
11032,9
11032.5,9
11033,8
11033.5,9
11034,8
11034.5,9
11035,9
11035.5,9
11036,8
11036.5,9
11037,8
11037.5,9
11038,9
11038.5,8
11039,9
11039.5,9
11040,9
11040.5,9
11041,9
11041.5,9
11042,8
11042.5,10
11043,8
11043.5,9
11044,8
11044.5,9
11045,8
11045.5,9
11046,9
11046.5,9
11047,8
11047.5,9
11048,8
11048.5,9
11049,8
11049.5,9
11050,8
11050.5,9
11051,8
11051.5,9
11052,9
11052.5,9
11053,8
11053.5,10
11054,9
11054.5,9
11055,8
11055.5,9
11056,9
11056.5,10
11057,8
11057.5,10
11058,8
11058.5,9
11059,9
11059.5,8
11060,9
11060.5,10
11061,8
11061.5,10
11062,8
11062.5,9
11063,9
11063.5,9
11064,8
11064.5,9
11065,10
11065.5,8
11066,9
11066.5,9
11067,9
11067.5,9
11068,8
11068.5,9
11069,9
11069.5,9
11070,8
11070.5,9
11071,9
11071.5,8
11072,9
11072.5,9
11073,8
11073.5,9
11074,8
11074.5,9
11075,9
11075.5,8
11076,9
11076.5,9
11077,8
11077.5,9
11078,9
11078.5,8
11079,9
11079.5,8
11080,9
11080.5,9
11081,9
11081.5,8
11082,9
11082.5,9
11083,10
11083.5,8
11084,9
11084.5,9
11085,8
11085.5,9
11086,8
11086.5,8
11087,9
11087.5,9
11088,8
11088.5,9
11089,9
11089.5,8
11090,5
11090.5,8
11091,8
11091.5,9
11092,8
11092.5,9
11093,9
11093.5,9
11094,9
11094.5,8
11095,9
11095.5,9
11096,9
11096.5,8
11097,9
11097.5,9
11098,11
11098.5,10
11099,9
11099.5,10
11100,8
11100.5,9
11101,8
11101.5,9
11102,9
11102.5,8
11103,9
11103.5,9
11104,8
11104.5,9
11105,9
11105.5,9
11106,9
11106.5,8
11107,9
11107.5,9
11108,9
11108.5,8
11109,9
11109.5,9
11110,9
11110.5,8
11111,9
11111.5,9
11112,8
11112.5,9
11113,8
11113.5,8
11114,9
11114.5,8
11115,9
11115.5,8
11116,8
11116.5,9
11117,9
11117.5,8
11118,10
11118.5,9
11119,9
11119.5,8
11120,9
11120.5,9
11121,9
11121.5,8
11122,9
11122.5,9
11123,8
11123.5,9
11124,8
11124.5,9
11125,8
11125.5,9
11126,9
11126.5,8
11127,8
11127.5,9
11128,8
11128.5,9
11129,9
11129.5,8
11130,8
11130.5,9
11131,9
11131.5,8
11132,9
11132.5,8
11133,9
11133.5,8
11134,9
11134.5,8
11135,9
11135.5,8
11136,9
11136.5,9
11137,9
11137.5,8
11138,8
11138.5,9
11139,9
11139.5,10
11140,8
11140.5,9
11141,8
11141.5,8
11142,9
11142.5,13
11143,12
11143.5,24
11144,10
11144.5,8
11145,11
11145.5,17
11146,27
11146.5,9
11147,13
11147.5,8
11148,10
11148.5,10
11149,8
11149.5,10
11150,8
11150.5,9
11151,9
11151.5,8
11152,8
11152.5,9
11153,9
11153.5,8
11154,9
11154.5,9
11155,9
11155.5,8
11156,9
11156.5,9
11157,8
11157.5,9
11158,8
11158.5,9
11159,10
11159.5,8
11160,8
11160.5,9
11161,9
11161.5,8
11162,9
11162.5,9
11163,9
11163.5,8
11164,9
11164.5,8
11165,9
11165.5,9
11166,8
11166.5,9
11167,8
11167.5,9
11168,8
11168.5,8
11169,9
11169.5,8
11170,9
11170.5,9
11171,8
11171.5,9
11172,8
11172.5,9
11173,8
11173.5,10
11174,8
11174.5,9
11175,8
11175.5,9
11176,9
11176.5,9
11177,8
11177.5,9
11178,8
11178.5,9
11179,8
11179.5,9
11180,9
11180.5,14
11181,8
11181.5,9
11182,10
11182.5,9
11183,8
11183.5,9
11184,9
11184.5,9
11185,9
11185.5,9
11186,9
11186.5,9
11187,8
11187.5,9
11188,8
11188.5,9
11189,9
11189.5,9
11190,8
11190.5,9
11191,8
11191.5,9
11192,9
11192.5,9
11193,9
11193.5,8
11194,10
11194.5,9
11195,8
11195.5,10
11196,9
11196.5,9
11197,8
11197.5,10
11198,8
11198.5,9
11199,9
11199.5,9
11200,8
11200.5,8
11201,9
11201.5,9
11202,8
11202.5,9
11203,8
11203.5,9
11204,12
11204.5,8
11205,8
11205.5,9
11206,9
11206.5,10
11207,8
11207.5,9
11208,9
11208.5,8
11209,6
11209.5,0
11210,0
11210.5,0
11211,0
11211.5,0
11212,0
11212.5,0
11213,0
11213.5,0
11214,1
11214.5,0
11215,0
11215.5,0
11216,0
11216.5,0
11217,0
11217.5,1
11218,0
11218.5,0
11219,0
11219.5,0
11220,0
11220.5,0
11221,0
11221.5,1
11222,0
11222.5,0
11223,0
11223.5,0
11224,0
11224.5,0
11225,0
11225.5,0
11226,0
11226.5,1
11227,0
11227.5,0
11228,0
11228.5,0
11229,0
11229.5,0
11230,0
11230.5,0
11231,0
11231.5,0
11232,0
11232.5,0
11233,0
11233.5,0
11234,1
11234.5,0
11235,1
11235.5,0
11236,0
11236.5,0
11237,0
11237.5,0
11238,0
11238.5,0
11239,0
11239.5,0
11240,0
11240.5,0
11241,0
11241.5,0
11242,0
11242.5,0
11243,0
11243.5,0
11244,1
11244.5,0
11245,1
11245.5,1
11246,0
11246.5,0
11247,0
11247.5,0
11248,0
11248.5,0
11249,6
11249.5,0
11250,1
11250.5,0
11251,1
11251.5,0
11252,1
11252.5,0
11253,0
11253.5,1
11254,1
11254.5,0
11255,0
11255.5,0
11256,0
11256.5,0
11257,0
11257.5,0
11258,0
11258.5,0
11259,0
11259.5,0
11260,0
11260.5,0
11261,0
11261.5,0
11262,0
11262.5,0
11263,0
11263.5,0
11264,0
11264.5,1
11265,0
11265.5,0
11266,0
11266.5,0
11267,0
11267.5,1
11268,0
11268.5,0
11269,0
11269.5,1
11270,0
11270.5,0
11271,0
11271.5,0
11272,0
11272.5,0
11273,0
11273.5,0
11274,1
11274.5,0
11275,0
11275.5,0
11276,1
11276.5,0
11277,0
11277.5,0
11278,0
11278.5,0
11279,0
11279.5,0
11280,0
11280.5,0
11281,0
11281.5,0
11282,0
11282.5,0
11283,0
11283.5,0
11284,0
11284.5,0
11285,1
11285.5,0
11286,0
11286.5,0
11287,0
11287.5,0
11288,0
11288.5,0
11289,0
11289.5,0
11290,0
11290.5,0
11291,0
11291.5,0
11292,0
11292.5,0
11293,0
11293.5,2
11294,1
11294.5,0
11295,0
11295.5,0
11296,0
11296.5,0
11297,0
11297.5,0
11298,0
11298.5,0
11299,0
11299.5,0
11300,11
11300.5,1
11301,1
11301.5,2
11302,1
11302.5,1
11303,0
11303.5,1
11304,0
11304.5,0
11305,1
11305.5,0
11306,0
11306.5,0
11307,0
11307.5,0
11308,0
11308.5,1
11309,0
11309.5,0
11310,0
11310.5,0
11311,1
11311.5,0
11312,0
11312.5,0
11313,0
11313.5,0
11314,1
11314.5,1
11315,0
11315.5,0
11316,0
11316.5,0
11317,0
11317.5,1
11318,0
11318.5,0
11319,0
11319.5,1
11320,0
11320.5,0
11321,0
11321.5,0
11322,0
11322.5,1
11323,0
11323.5,0
11324,0
11324.5,0
11325,0
11325.5,0
11326,0
11326.5,0
11327,0
11327.5,0
11328,0
11328.5,0
11329,0
11329.5,0
11330,0
11330.5,0
11331,0
11331.5,0
11332,0
11332.5,0
11333,1
11333.5,0
11334,1
11334.5,0
11335,0
11335.5,0
11336,0
11336.5,0
11337,0
11337.5,0
11338,0
11338.5,0
11339,0
11339.5,0
11340,0
11340.5,0
11341,0
11341.5,2
11342,0
11342.5,0
11343,0
11343.5,0
11344,0
11344.5,0
11345,0
11345.5,0
11346,0
11346.5,0
11347,0
11347.5,0
11348,0
11348.5,0
11349,0
11349.5,0
11350,0
11350.5,1
11351,0
11351.5,0
11352,0
11352.5,0
11353,0
11353.5,0
11354,1
11354.5,0
11355,0
11355.5,0
11356,0
11356.5,0
11357,0
11357.5,0
11358,0
11358.5,0
11359,0
11359.5,1
11360,0
11360.5,0
11361,0
11361.5,0
11362,0
11362.5,0
11363,0
11363.5,0
11364,0
11364.5,0
11365,2
11365.5,1
11366,0
11366.5,0
11367,0
11367.5,0
11368,1
11368.5,0
11369,0
11369.5,0
11370,0
11370.5,0
11371,0
11371.5,0
11372,0
11372.5,0
11373,0
11373.5,0
11374,1
11374.5,0
11375,0
11375.5,0
11376,0
11376.5,0
11377,1
11377.5,0
11378,0
11378.5,0
11379,0
11379.5,0
11380,0
11380.5,0
11381,0
11381.5,0
11382,0
11382.5,0
11383,0
11383.5,0
11384,0
11384.5,0
11385,0
11385.5,1
11386,0
11386.5,0
11387,0
11387.5,0
11388,0
11388.5,0
11389,0
11389.5,1
11390,0
11390.5,0
11391,0
11391.5,0
11392,0
11392.5,0
11393,0
11393.5,0
11394,0
11394.5,2
11395,0
11395.5,0
11396,0
11396.5,0
11397,0
11397.5,0
11398,0
11398.5,0
11399,0
11399.5,0
11400,0
11400.5,0
11401,0
11401.5,0
11402,0
11402.5,0
11403,1
11403.5,0
11404,0
11404.5,0
11405,0
11405.5,0
11406,0
11406.5,0
11407,6
11407.5,0
11408,1
11408.5,0
11409,1
11409.5,0
11410,0
11410.5,0
11411,0
11411.5,0
11412,1
11412.5,0
11413,0
11413.5,1
11414,0
11414.5,1
11415,0
11415.5,0
11416,0
11416.5,0
11417,0
11417.5,0
11418,0
11418.5,0
11419,0
11419.5,0
11420,0
11420.5,1
11421,1
11421.5,0
11422,0
11422.5,0
11423,0
11423.5,0
11424,0
11424.5,0
11425,1
11425.5,0
11426,0
11426.5,0
11427,0
11427.5,0
11428,0
11428.5,0
11429,0
11429.5,0
11430,0
11430.5,0
11431,0
11431.5,1
11432,0
11432.5,0
11433,0
11433.5,0
11434,0
11434.5,1
11435,0
11435.5,0
11436,0
11436.5,0
11437,0
11437.5,1
11438,0
11438.5,0
11439,0
11439.5,0
11440,0
11440.5,0
11441,0
11441.5,1
11442,0
11442.5,0
11443,0
11443.5,0
11444,0
11444.5,0
11445,0
11445.5,0
11446,0
11446.5,0
11447,0
11447.5,0
11448,0
11448.5,0
11449,0
11449.5,0
11450,0
11450.5,1
11451,0
11451.5,0
11452,0
11452.5,0
11453,0
11453.5,1
11454,0
11454.5,0
11455,0
11455.5,0
11456,0
11456.5,0
11457,0
11457.5,0
11458,0
11458.5,0
11459,1
11459.5,1
11460,0
11460.5,0
11461,0
11461.5,1
11462,0
11462.5,0
11463,0
11463.5,0
11464,0
11464.5,0
11465,0
11465.5,0
11466,0
11466.5,0
11467,0
11467.5,0
11468,5
11468.5,0
11469,0
11469.5,1
11470,0
11470.5,1
11471,2
11471.5,5
11472,0
11472.5,0
11473,0
11473.5,1
11474,0
11474.5,0
11475,0
11475.5,0
11476,0
11476.5,0
11477,1
11477.5,1
11478,0
11478.5,0
11479,0
11479.5,0
11480,0
11480.5,0
11481,0
11481.5,0
11482,0
11482.5,0
11483,0
11483.5,0
11484,0
11484.5,0
11485,1
11485.5,2
11486,0
11486.5,0
11487,0
11487.5,0
11488,0
11488.5,0
11489,0
11489.5,0
11490,0
11490.5,0
11491,0
11491.5,0
11492,0
11492.5,0
11493,0
11493.5,1
11494,0
11494.5,1
11495,0
11495.5,0
11496,0
11496.5,0
11497,0
11497.5,0
11498,0
11498.5,0
11499,0
11499.5,0
11500,0
11500.5,0
11501,0
11501.5,0
11502,0
11502.5,0
11503,0
11503.5,1
11504,0
11504.5,0
11505,0
11505.5,0
11506,0
11506.5,0
11507,0
11507.5,0
11508,0
11508.5,0
11509,0
11509.5,1
11510,0
11510.5,0
11511,0
11511.5,0
11512,1
11512.5,0
11513,0
11513.5,1
11514,0
11514.5,0
11515,0
11515.5,0
11516,0
11516.5,0
11517,0
11517.5,0
11518,0
11518.5,0
11519,0
11519.5,0
11520,0
11520.5,0
11521,1
11521.5,0
11522,0
11522.5,0
11523,0
11523.5,0
11524,1
11524.5,0
11525,0
11525.5,0
11526,0
11526.5,0
11527,0
11527.5,0
11528,0
11528.5,0
11529,0
11529.5,0
11530,1
11530.5,0
11531,0
11531.5,0
11532,0
11532.5,0
11533,0
11533.5,1
11534,2
11534.5,0
11535,0
11535.5,0
11536,0
11536.5,0
11537,0
11537.5,0
11538,0
11538.5,1
11539,0
11539.5,0
11540,0
11540.5,0
11541,0
11541.5,0
11542,0
11542.5,0
11543,0
11543.5,0
11544,0
11544.5,0
11545,1
11545.5,0
11546,0
11546.5,0
11547,1
11547.5,0
11548,0
11548.5,0
11549,0
11549.5,0
11550,0
11550.5,0
11551,0
11551.5,0
11552,6
11552.5,0
11553,2
11553.5,0
11554,1
11554.5,0
11555,0
11555.5,0
11556,1
11556.5,0
11557,0
11557.5,1
11558,0
11558.5,0
11559,0
11559.5,0
11560,0
11560.5,0
11561,0
11561.5,0
11562,0
11562.5,0
11563,0
11563.5,0
11564,0
11564.5,1
11565,0
11565.5,0
11566,0
11566.5,0
11567,0
11567.5,0
11568,0
11568.5,0
11569,0
11569.5,0
11570,0
11570.5,0
11571,0
11571.5,0
11572,0
11572.5,0
11573,0
11573.5,1
11574,1
11574.5,0
11575,0
11575.5,0
11576,0
11576.5,0
11577,0
11577.5,0
11578,0
11578.5,0
11579,0
11579.5,0
11580,0
11580.5,0
11581,0
11581.5,1
11582,0
11582.5,0
11583,1
11583.5,0
11584,0
11584.5,0
11585,0
11585.5,0
11586,0
11586.5,0
11587,0
11587.5,0
11588,0
11588.5,0
11589,0
11589.5,0
11590,1
11590.5,0
11591,0
11591.5,1
11592,0
11592.5,0
11593,0
11593.5,0
11594,1
11594.5,0
11595,0
11595.5,0
11596,1
11596.5,0
11597,0
11597.5,0
11598,0
11598.5,0
11599,0
11599.5,0
11600,0
11600.5,1
11601,0
11601.5,0
11602,0
11602.5,1
11603,0
11603.5,11
11604,0
11604.5,1
11605,1
11605.5,1
11606,3
11606.5,0
11607,1
11607.5,0
11608,0
11608.5,0
11609,0
11609.5,1
11610,0
11610.5,0
11611,0
11611.5,0
11612,0
11612.5,0
11613,0
11613.5,0
11614,1
11614.5,1
11615,0
11615.5,0
11616,0
11616.5,0
11617,0
11617.5,0
11618,1
11618.5,0
11619,0
11619.5,0
11620,0
11620.5,0
11621,0
11621.5,0
11622,0
11622.5,0
11623,0
11623.5,0
11624,0
11624.5,0
11625,0
11625.5,0
11626,0
11626.5,0
11627,1
11627.5,0
11628,0
11628.5,0
11629,0
11629.5,1
11630,0
11630.5,0
11631,0
11631.5,0
11632,0
11632.5,0
11633,0
11633.5,0
11634,1
11634.5,0
11635,0
11635.5,1
11636,0
11636.5,0
11637,0
11637.5,0
11638,0
11638.5,0
11639,0
11639.5,0
11640,0
11640.5,0
11641,0
11641.5,0
11642,0
11642.5,0
11643,0
11643.5,0
11644,0
11644.5,1
11645,0
11645.5,0
11646,0
11646.5,1
11647,0
11647.5,0
11648,0
11648.5,0
11649,0
11649.5,0
11650,0
11650.5,0
11651,0
11651.5,0
11652,0
11652.5,0
11653,1
11653.5,1
11654,0
11654.5,1
11655,0
11655.5,0
11656,0
11656.5,0
11657,0
11657.5,0
11658,0
11658.5,0
11659,0
11659.5,0
11660,0
11660.5,0
11661,0
11661.5,0
11662,1
11662.5,0
11663,0
11663.5,0
11664,0
11664.5,0
11665,1
11665.5,0
11666,0
11666.5,0
11667,0
11667.5,0
11668,0
11668.5,0
11669,0
11669.5,0
11670,0
11670.5,1
11671,0
11671.5,0
11672,0
11672.5,0
11673,0
11673.5,0
11674,0
11674.5,1
11675,0
11675.5,0
11676,0
11676.5,0
11677,0
11677.5,1
11678,0
11678.5,0
11679,0
11679.5,0
11680,0
11680.5,0
11681,0
11681.5,0
11682,0
11682.5,0
11683,1
11683.5,0
11684,0
11684.5,0
11685,0
11685.5,0
11686,0
11686.5,0
11687,0
11687.5,0
11688,0
11688.5,0
11689,0
11689.5,0
11690,0
11690.5,0
11691,0
11691.5,0
11692,0
11692.5,0
11693,0
11693.5,0
11694,0
11694.5,1
11695,0
11695.5,0
11696,0
11696.5,0
11697,0
11697.5,0
11698,0
11698.5,0
11699,0
11699.5,0
11700,1
11700.5,0
11701,0
11701.5,1
11702,4
11702.5,2
11703,2
11703.5,1
11704,0
11704.5,0
11705,0
11705.5,0
11706,0
11706.5,0
11707,0
11707.5,0
11708,0
11708.5,1
11709,0
11709.5,0
11710,0
11710.5,0
11711,0
11711.5,0
11712,0
11712.5,0
11713,0
11713.5,1
11714,0
11714.5,0
11715,0
11715.5,0
11716,0
11716.5,0
11717,0
11717.5,1
11718,0
11718.5,0
11719,0
